FORMAT = Name, Type, Ra, Dec, I, SpectralIndex='[]', LogarithmicSI, ReferenceFrequency, MajorAxis, MinorAxis, Orientation, Patch

# LSMTool history:
# 2025-01-27 17:29:34: SETPATCHPOSITIONS (method = 'mid')

 , , 3c274, 12:30:46.0518, 12.23.38.8383
s2c1653, GAUSSIAN, 12:31:05.366, 12.21.25.811, -2.264438, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1661, GAUSSIAN, 12:30:22.779, 12.21.49.759, 0.001819124, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1662, GAUSSIAN, 12:30:26.601, 12.21.53.781, 1.403893, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1663, GAUSSIAN, 12:30:26.464, 12.21.53.78, -0.04896645, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1667, GAUSSIAN, 12:31:05.23, 12.22.03.811, -1.755733, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1668, GAUSSIAN, 12:31:05.094, 12.22.03.812, 5.893937, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1669, GAUSSIAN, 12:31:08.643, 12.22.05.798, -0.4996587, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1671, GAUSSIAN, 12:31:01.545, 12.22.09.823, 0.5728141, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1674, GAUSSIAN, 12:31:01.545, 12.22.11.823, 4.918402, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1692, GAUSSIAN, 12:30:49.533, 12.22.45.84, -160.5691, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1693, GAUSSIAN, 12:30:49.396, 12.22.47.84, 175.0571, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1694, GAUSSIAN, 12:30:49.123, 12.22.49.84, 55.17756, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1695, GAUSSIAN, 12:30:48.85, 12.22.51.84, -21.52222, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1696, GAUSSIAN, 12:30:48.85, 12.22.53.84, -2.934612, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1697, GAUSSIAN, 12:30:48.713, 12.22.53.84, -21.4314, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1698, GAUSSIAN, 12:30:48.713, 12.22.55.84, -46.86486, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1699, GAUSSIAN, 12:30:48.44, 12.22.55.84, -2.533455, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1700, GAUSSIAN, 12:30:48.44, 12.22.57.84, -45.55814, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1701, GAUSSIAN, 12:30:48.304, 12.22.57.84, -5.184923, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1702, GAUSSIAN, 12:30:48.167, 12.22.57.84, 6.825972, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1703, GAUSSIAN, 12:30:48.167, 12.22.59.84, -3.069401, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1704, GAUSSIAN, 12:30:48.031, 12.22.59.84, 39.22301, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1707, GAUSSIAN, 12:30:48.031, 12.23.01.84, -6.610137, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1710, GAUSSIAN, 12:30:50.625, 12.23.13.84, 21.91905, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1711, GAUSSIAN, 12:30:50.488, 12.23.13.84, 104.0611, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1712, GAUSSIAN, 12:30:50.215, 12.23.15.84, 38.75721, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1713, GAUSSIAN, 12:30:49.942, 12.23.17.84, 52.18843, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1717, GAUSSIAN, 12:31:03.593, 12.23.21.817, -12.85473, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1718, GAUSSIAN, 12:31:03.457, 12.23.21.817, 20.34788, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1721, GAUSSIAN, 12:31:03.457, 12.23.23.817, -2.807566, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1722, GAUSSIAN, 12:30:48.85, 12.23.25.84, 20.57083, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1724, GAUSSIAN, 12:30:48.713, 12.23.27.84, 42.33636, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1725, GAUSSIAN, 12:30:48.577, 12.23.27.84, 17.64573, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1726, GAUSSIAN, 12:30:48.44, 12.23.27.84, 13.37269, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1727, GAUSSIAN, 12:30:48.304, 12.23.29.84, 28.31066, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1728, GAUSSIAN, 12:30:48.167, 12.23.29.84, 14.48699, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1735, GAUSSIAN, 12:30:58.543, 12.23.41.83, 11.00193, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1738, GAUSSIAN, 12:30:50.352, 12.23.47.84, -24.03776, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1739, GAUSSIAN, 12:30:50.215, 12.23.49.84, -4.801749, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1740, GAUSSIAN, 12:30:50.079, 12.23.49.84, -10.18698, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1743, GAUSSIAN, 12:30:50.215, 12.23.51.84, -3.007696, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1744, GAUSSIAN, 12:30:50.079, 12.23.51.84, -16.15091, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1745, GAUSSIAN, 12:30:49.942, 12.23.51.84, -39.88783, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1747, GAUSSIAN, 12:30:50.079, 12.23.53.84, 48.25114, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1748, GAUSSIAN, 12:30:49.942, 12.23.53.84, -2.581323, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1749, GAUSSIAN, 12:30:48.577, 12.23.55.84, 1.242229, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1759, GAUSSIAN, 12:31:05.369, 12.24.23.811, -2.744223, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1761, GAUSSIAN, 12:31:05.233, 12.24.25.811, 8.978365, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1776, GAUSSIAN, 12:31:14.926, 12.24.57.766, -0.6300692, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1777, GAUSSIAN, 12:31:02.229, 12.24.57.821, -4.325097, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1780, GAUSSIAN, 12:31:02.366, 12.24.59.821, -0.5231043, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1781, GAUSSIAN, 12:31:02.23, 12.24.59.821, -1.839201, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1789, GAUSSIAN, 12:31:14.79, 12.25.03.766, -0.7527972, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1793, GAUSSIAN, 12:31:05.506, 12.25.19.81, 0.536492, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1794, GAUSSIAN, 12:31:05.37, 12.25.21.811, -0.2110406, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1795, GAUSSIAN, 12:31:05.233, 12.25.21.811, -1.869036, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1799, GAUSSIAN, 12:30:49.533, 12.25.49.84, 5.558416, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1800, GAUSSIAN, 12:31:13.972, 12.25.59.771, -1.028332, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1801, GAUSSIAN, 12:31:13.972, 12.26.01.771, -0.3487101, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1804, GAUSSIAN, 12:30:38.336, 12.26.17.826, 4.652411, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1805, GAUSSIAN, 12:30:38.2, 12.26.19.826, -3.111114, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1809, GAUSSIAN, 12:31:09.194, 12.26.33.795, 1.752575, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1810, GAUSSIAN, 12:31:09.194, 12.26.35.795, 0.1030111, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1811, GAUSSIAN, 12:31:09.604, 12.26.53.793, 0.8798702, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1813, GAUSSIAN, 12:30:48.167, 12.26.59.84, 5.547722, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1814, GAUSSIAN, 12:30:48.167, 12.27.01.84, -10.73986, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1815, GAUSSIAN, 12:30:48.031, 12.27.01.84, 9.381207, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1822, GAUSSIAN, 12:31:08.786, 12.27.45.797, -0.9357824, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1827, GAUSSIAN, 12:30:57.179, 12.27.51.833, -0.2185408, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1828, GAUSSIAN, 12:30:57.043, 12.27.51.833, -2.275774, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1835, GAUSSIAN, 12:31:05.782, 12.28.01.809, -1.035986, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1837, GAUSSIAN, 12:31:05.646, 12.28.07.81, -0.6011873, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1839, GAUSSIAN, 12:31:05.509, 12.28.13.81, -0.3962275, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1840, GAUSSIAN, 12:31:03.188, 12.28.19.818, -2.139295, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1844, GAUSSIAN, 12:30:58.409, 12.28.27.831, 2.422803, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1845, GAUSSIAN, 12:30:58.409, 12.28.29.831, 0.1120377, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1846, GAUSSIAN, 12:30:58.272, 12.28.29.831, 0.1355649, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1847, GAUSSIAN, 12:30:48.986, 12.28.53.84, 2.484611, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
s2c1849, GAUSSIAN, 12:30:48.85, 12.28.55.84, -1.259662, [-0.7], false, 57725267.99815525, 26.49172550659818, 26.49172550659818, 0, 3c274
